Dato;Alpha;3 mdr;6 mdr;1 år;2 år;3 år;4 år;5 år;6 år;7 år;8 år;9 år;10 år;11 år;12 år;13 år;14 år;15 år;16 år;17 år;18 år;19 år;20 år;21 år;22 år;23 år;24 år;25 år;26 år;27 år;28 år;29 år;30 år;31 år;32 år;33 år;34 år;35 år;36 år;37 år;38 år;39 år;40 år;41 år;42 år;43 år;44 år;45 år;46 år;47 år;48 år;49 år;50 år;51 år;52 år;53 år;54 år;55 år;56 år;57 år;58 år;59 år;60 år;61 år;62 år;63 år;64 år;65 år;66 år;67 år;68 år;69 år;70 år;71 år;72 år;73 år;74 år;75 år;76 år;77 år;78 år;79 år;80 år;81 år;82 år;83 år;84 år;85 år;86 år;87 år;88 år;89 år;90 år;91 år;92 år;93 år;94 år;95 år;96 år;97 år;98 år;99 år;100 år;101 år;102 år;103 år;104 år;105 år;106 år;107 år;108 år;109 år;110 år;111 år;112 år;113 år;114 år;115 år;116 år;117 år;118 år;119 år;120 år;121 år;122 år;123 år;124 år;125 år;126 år;127 år;128 år;129 år;130 år;131 år;132 år;133 år;134 år;135 år
08-07-2014;0,367;0,2315;0,2315;0,2315;0,3733;0,5009;0,6286;0,7563;0,8840;1,0116;1,1846;1,3446;1,4886;1,5920;1,6954;1,7988;1,9022;2,0056;2,0504;2,0952;2,1400;2,1848;2,2296;2,2838;2,3446;2,4078;2,4707;2,5319;2,5906;2,6465;2,6994;2,7493;2,7964;2,840690645;2,882457018;2,921839421;2,959007674;2,994124024;3,027340685;3,058798831;3,088628444;3,11694867;3,143868439;3,169487215;3,193895782;3,21717703;3,239406689;3,260654021;3,280982453;3,300450139;3,319110486;3,337012604;3,354201726;3,370719574;3,386604688;3,401892722;3,416616705;3,43080728;3,444492909;3,457700069;3,470453417;3,482775947;3,494689124;3,506213013;3,517366386;3,528166831;3,538630837;3,548773884;3,558610515;3,568154408;3,57741844;3,586414742;3,595154756;3,603649278;3,611908509;3,619942092;3,627759149;3,635368317;3,642777781;3,6499953;3,657028238;3,663883587;3,670567988;3,677087758;3,683448904;3,689657145;3,69571793;3,70163645;3,707417656;3,713066272;3,718586808;3,723983571;3,729260677;3,734422063;3,739471493;3,744412571;3,749248747;3,753983328;3,758619481;3,763160244;3,767608531;3,771967139;3,776238752;3,780425949;3,784531209;3,788556912;3,79250535;3,796378725;3,800179158;3,80390869;3,807569288;3,811162844;3,814691183;3,818156066;3,821559188;3,824902186;3,828186641;3,831414075;3,834585962;3,837703723;3,840768732;3,843782316;3,846745759;3,849660302;3,852527146;3,855347451;3,858122343;3,860852908;3,863540201;3,866185243;3,868789022;3,871352495;3,873876593;3,876362214;3,878810233;3,881221496;3,883596824;3,885937016
09-07-2014;0,367;0,2200;0,2200;0,2200;0,3875;0,5118;0,6361;0,7603;0,8846;1,0089;1,1829;1,3399;1,4839;1,5875;1,6911;1,7947;1,8983;2,0019;2,0469;2,0919;2,1369;2,1819;2,2269;2,2812;2,3422;2,4055;2,4685;2,5298;2,5886;2,6446;2,6975;2,7475;2,7946;2,838992576;2,880811805;2,92024376;2,957458592;2,992618827;3,025876921;3,057374256;3,087240999;3,115596458;3,142549708;3,168200341;3,19263926;3,215949458;3,238206762;3,259480521;3,279834239;3,299326145;3,31800971;3,335934106;3,353144623;3,369683032;3,385587924;3,400894995;3,415637315;3,429845565;3,443548242;3,456771857;3,469541096;3,481878982;3,493807007;3,50534526;3,516512538;3,527326448;3,537803501;3,547959196;3,557808095;3,567363892;3,576639479;3,585647004;3,594397921;3,602903042;3,611172579;3,619216187;3,627042999;3,634661664;3,642080376;3,649306904;3,656348622;3,663212529;3,669905276;3,676433186;3,682802274;3,689018268;3,695086622;3,701012534;3,70680096;3,712456631;3,717984063;3,723387567;3,728671265;3,733839099;3,738894838;3,743842089;3,748684308;3,753424805;3,758066751;3,762613188;3,767067034;3,771431089;3,775708041;3,779900472;3,784010862;3,788041598;3,791994971;3,795873188;3,799678372;3,803412567;3,80707774;3,810675789;3,81420854;3,817677754;3,821085132;3,82443231;3,827720872;3,830952342;3,834128195;3,837249855;3,840318697;3,84333605;3,8463032;3,849221388;3,852091817;3,85491565;3,857694012;3,860427993;3,863118648;3,865766998;3,868374034;3,870940714;3,873467969;3,8759567;3,878407782;3,880822061;3,883200362;3,885543481
10-07-2014;0,371;0,2219;0,2219;0,2219;0,3894;0,5125;0,6357;0,7588;0,8820;1,0051;1,1741;1,3321;1,4751;1,5771;1,6791;1,7811;1,8831;1,9851;2,0291;2,0731;2,1171;2,1611;2,2051;2,2592;2,3204;2,3841;2,4478;2,5098;2,5693;2,6259;2,6795;2,7301;2,7778;2,822714233;2,865040319;2,904948573;2,942611522;2,978193994;3,01185059;3,043724652;3,073948117;3,102641886;3,129916461;3,155872716;3,180602705;3,20419046;3,226712745;3,248239758;3,268835777;3,288559732;3,307465739;3,325603559;3,34301902;3,359754395;3,37584873;3,391338147;3,406256108;3,420633657;3,434499631;3,447880853;3,460802302;3,473287274;3,485357516;3,497033353;3,508333807;3,519276693;3,529878717;3,540155562;3,550121962;3,559791774;3,569178044;3,578293063;3,58714842;3,595755056;3,604123305;3,612262935;3,620183189;3,627892817;3,635400112;3,642712935;3,649838746;3,656784628;3,663557311;3,670163194;3,676608363;3,682898614;3,689039464;3,695036175;3,700893763;3,706617012;3,712210494;3,71767857;3,723025413;3,728255009;3,733371173;3,738377556;3,743277655;3,748074818;3,752772255;3,757373044;3,761880137;3,766296367;3,770624455;3,774867014;3,779026554;3,783105487;3,787106136;3,791030731;3,794881422;3,798660276;3,802369285;3,806010368;3,809585374;3,813096084;3,816544219;3,819931437;3,823259338;3,826529465;3,829743312;3,832902318;3,836007875;3,839061329;3,842063979;3,845017084;3,847921858;3,85077948;3,853591088;3,856357785;3,859080637;3,86176068;3,864398915;3,866996312;3,869553813;3,87207233;3,874552746;3,876995922;3,879402688;3,881773853
11-07-2014;0,372;0,2009;0,2009;0,2009;0,3885;0,5109;0,6332;0,7556;0,8780;1,0004;1,1714;1,3284;1,4704;1,5724;1,6744;1,7764;1,8784;1,9804;2,0242;2,0680;2,1118;2,1556;2,1994;2,2534;2,3147;2,3786;2,4424;2,5046;2,5643;2,6211;2,6749;2,7256;2,7734;2,818500139;2,860957714;2,900989428;2,938768468;2,974460287;3,008220058;3,040191643;3,070507444;3,099288778;3,126646518;3,152681873;3,177487196;3,201146786;3,223737652;3,245330212;3,265988942;3,285772956;3,304736536;3,322929594;3,3403981;3,357184453;3,373327821;3,388864433;3,403827856;3,418249224;3,432157464;3,445579478;3,458540324;3,471063366;3,483170418;3,494881867;3,50621679;3,517193059;3,52782743;3,538135632;3,548132445;3,557831769;3,567246687;3,576389528;3,585271918;3,59390483;3,602298629;3,610463113;3,618407553;3,626140726;3,633670949;3,641006108;3,648153685;3,655120785;3,661914159;3,668540224;3,675005086;3,681314557;3,687474172;3,693489209;3,699364698;3,70510544;3,710716017;3,716200807;3,721563994;3,726809576;3,731941381;3,736963071;3,741878151;3,746689981;3,751401782;3,756016639;3,760537514;3,76496725;3,769308574;3,773564108;3,777736369;3,781827779;3,785840664;3,789777264;3,793639734;3,797430148;3,801150503;3,804802725;3,808388668;3,81191012;3,815368805;3,818766386;3,822104469;3,825384603;3,828608284;3,831776957;3,834892018;3,837954816;3,840966655;3,843928798;3,846842462;3,84970883;3,852529044;3,855304209;3,858035396;3,860723642;3,863369952;3,8659753;3,86854063;3,871066856;3,873554867;3,876005521;3,878419656;3,88079808
14-07-2014;0,372;0,2325;0,2325;0,2325;0,3924;0,5154;0,6385;0,7615;0,8846;1,0076;1,1776;1,3356;1,4786;1,5800;1,6814;1,7828;1,8842;1,9856;2,0290;2,0724;2,1158;2,1592;2,2026;2,2563;2,3174;2,3811;2,4448;2,5068;2,5664;2,6231;2,6768;2,7275;2,7753;2,820261543;2,862663077;2,902642618;2,940372862;2,976018871;3,009735503;3,041666358;3,071943619;3,100688414;3,128011456;3,154013809;3,1787877;3,202417316;3,224979564;3,24654477;3,267177327;3,286936276;3,305875825;3,324045827;3,341492191;3,358257266;3,374380166;3,389897077;3,404841523;3,4192446;3,433135196;3,446540182;3,459484582;3,471991732;3,484083417;3,49578;3,507100535;3,518062868;3,528683736;3,538978848;3,548962965;3,55864997;3,568052929;3,577184156;3,586055261;3,594677204;3,603060337;3,611214446;3,619148789;3,626872134;3,634392785;3,64171862;3,648857111;3,655815354;3,662600091;3,669217731;3,675674372;3,681975819;3,688127601;3,694134988;3,700003004;3,705736444;3,711339884;3,716817698;3,722174061;3,72741297;3,732538246;3,737553546;3,742462372;3,74726808;3,751973884;3,756582869;3,761097991;3,765522088;3,769857887;3,774108005;3,778274956;3,782361157;3,786368934;3,790300523;3,794158076;3,797943664;3,801659283;3,805306855;3,808888232;3,8124052;3,815859481;3,819252736;3,822586568;3,825862525;3,829082101;3,832246738;3,835357832;3,838416729;3,841424732;3,844383102;3,847293055;3,850155772;3,852972393;3,855744023;3,858471731;3,861156553;3,863799492;3,866401521;3,868963583;3,871486591;3,873971431;3,876418963;3,878830022;3,881205416
15-07-2014;0,375;0,2108;0,2108;0,2108;0,3909;0,5141;0,6373;0,7605;0,8837;1,0069;1,1749;1,3309;1,4719;1,5725;1,6731;1,7737;1,8743;1,9749;2,0173;2,0597;2,1021;2,1445;2,1869;2,2402;2,3013;2,3653;2,4294;2,4919;2,5520;2,6092;2,6634;2,7145;2,7627;2,808132262;2,850910352;2,891244053;2,929307705;2,965268006;2,999281357;3,031492784;3,062035765;3,091032599;3,118595049;3,144825129;3,169815916;3,193652369;3,216412088;3,238166032;3,258979168;3,278911059;3,298016393;3,316345459;3,333944571;3,350856446;3,367120543;3,382773362;3,397848718;3,412377979;3,426390287;3,439912743;3,452970592;3,465587372;3,477785058;3,48958419;3,501003988;3,512062453;3,522776469;3,533161882;3,54323358;3,553005567;3,562491025;3,571702374;3,580651326;3,589348935;3,597805645;3,606031326;3,614035318;3,621826465;3,629413144;3,6368033;3,644004473;3,651023818;3,657868138;3,664543897;3,671057248;3,677414045;3,683619865;3,689680025;3,695599592;3,701383404;3,707036078;3,712562022;3,717965453;3,7232504;3,728420716;3,733480093;3,738432062;3,743280009;3,748027175;3,752676673;3,757231485;3,761694475;3,766068391;3,770355874;3,77455946;3,778681589;3,782724605;3,786690765;3,790582238;3,794401116;3,79814941;3,801829059;3,805441933;3,808989833;3,812474495;3,815897596;3,819260752;3,822565525;3,825813421;3,829005897;3,832144358;3,835230165;3,838264631;3,841249027;3,844184583;3,847072486;3,849913889;3,852709906;3,855461615;3,858170061;3,860836256;3,863461182;3,866045789;3,868591;3,871097707;3,873566779;3,875999057;3,878395356
16-07-2014;0,380;0,2064;0,2064;0,2064;0,3754;0,4980;0,6206;0,7432;0,8658;0,9884;1,1544;1,3084;1,4484;1,5476;1,6468;1,7460;1,8452;1,9444;1,9856;2,0268;2,0680;2,1092;2,1504;2,2035;2,2651;2,3301;2,3953;2,4590;2,5202;2,5785;2,6337;2,6859;2,7350;2,781295452;2,824905686;2,866021797;2,904822006;2,941476723;2,976145798;3,008977401;3,040107854;3,069662017;3,097753957;3,124487759;3,14995837;3,174252432;3,197449076;3,219620646;3,240833373;3,261147971;3,280620182;3,299301264;3,317238419;3,334475181;3,351051765;3,367005369;3,382370453;3,397178988;3,411460667;3,425243113;3,438552051;3,451411469;3,463843762;3,475869861;3,487509355;3,498780588;3,509700767;3,520286041;3,530551582;3,540511662;3,550179716;3,5595684;3,56868965;3,577554734;3,586174294;3,594558389;3,602716538;3,610657753;3,618390574;3,625923098;3,633263006;3,640417595;3,647393794;3,654198194;3,660837063;3,667316369;3,673641797;3,679818764;3,685852435;3,691747741;3,697509386;3,703141866;3,708649475;3,714036321;3,719306332;3,724463269;3,729510732;3,73445217;3,73929089;3,744030061;3,748672725;3,753221799;3,757680084;3,762050273;3,766334951;3,770536603;3,774657619;3,778700298;3,782666854;3,786559415;3,790380035;3,794130688;3,797813279;3,801429644;3,804981554;3,808470716;3,81189878;3,815267335;3,818577918;3,821832013;3,825031053;3,828176424;3,831269465;3,834311471;3,837303695;3,84024735;3,843143607;3,845993603;3,848798438;3,851559175;3,854276848;3,856952456;3,859586968;3,862181324;3,864736435;3,867253185;3,86973243;3,872175004
17-07-2014;0,382;0,2356;0,2356;0,2356;0,3708;0,4897;0,6087;0,7276;0,8466;0,9655;1,1265;1,2765;1,4145;1,5129;1,6113;1,7097;1,8081;1,9065;1,9481;1,9897;2,0313;2,0729;2,1145;2,1683;2,2310;2,2971;2,3635;2,4283;2,4907;2,5500;2,6063;2,6593;2,7093;2,756417561;2,800795592;2,842633901;2,882114406;2,919410936;2,954686459;2,98809197;3,019766341;3,049836729;3,078419274;3,105619933;3,131535345;3,156253689;3,179855488;3,202414359;3,223997688;3,244667252;3,264479764;3,283487372;3,301738101;3,319276241;3,336142705;3,352375338;3,368009198;3,383076811;3,397608386;3,411632026;3,425173902;3,438258419;3,450908361;3,463145025;3,474988337;3,486456963;3,497568408;3,5083391;3,518784479;3,528919063;3,53875652;3,548309727;3,55759083;3,566611291;3,575381937;3,583913003;3,592214174;3,60029462;3,608163028;3,615827637;3,623296262;3,630576326;3,637674881;3,644598632;3,651353956;3,657946926;3,664383325;3,670668665;3,676808202;3,682806952;3,688669702;3,694401024;3,700005291;3,70548668;3,710849188;3,716096642;3,721232706;3,726260888;3,731184552;3,736006924;3,740731098;3,745360042;3,749896608;3,754343534;3,75870345;3,762978885;3,767172272;3,771285949;3,775322168;3,779283096;3,783170821;3,786987353;3,79073463;3,79441452;3,798028825;3,801579283;3,80506757;3,808495305;3,811864052;3,81517532;3,818430568;3,821631205;3,824778594;3,827874053;3,830918858;3,83391424;3,836861394;3,839761476;3,842615603;3,84542486;3,848190296;3,85091293;3,853593747;3,856233702;3,858833725;3,861394712;3,863917538;3,866403048
18-07-2014;0,382;0,2183;0,2183;0,2183;0,3916;0,5065;0,6214;0,7363;0,8512;0,9661;1,1251;1,2761;1,4131;1,5107;1,6083;1,7059;1,8035;1,9011;1,9431;1,9851;2,0271;2,0691;2,1111;2,1652;2,2281;2,2944;2,3610;2,4259;2,4884;2,5478;2,6041;2,6573;2,7074;2,754519172;2,798957189;2,840851445;2,88038435;2,917730123;2,953052057;2,986501411;3,018217286;3,048327035;3,076946969;3,104183195;3,130132487;3,154883143;3,178515796;3,201104158;3,222715706;3,243412298;3,263250721;3,282283192;3,300557796;3,318118884;3,335007419;3,351261298;3,366915624;3,382002963;3,396553565;3,41059557;3,424155183;3,43725684;3,449923355;3,462176051;3,474034883;3,485518539;3,496644547;3,507429358;3,517888431;3,528036302;3,537886658;3,547452393;3,556745668;3,565777959;3,574560109;3,583102367;3,591414429;3,599505476;3,607384208;3,615058874;3,622537301;3,62982692;3,636934792;3,64386763;3,650631822;3,657233447;3,663678296;3,669971888;3,676119487;3,682126113;3,687996562;3,693735411;3,699347038;3,704835625;3,710205177;3,715459524;3,720602334;3,725637121;3,730567254;3,735395961;3,740126342;3,744761368;3,749303895;3,753756664;3,758122309;3,762403363;3,76660226;3,770721343;3,774762867;3,778729001;3,782621836;3,786443385;3,790195588;3,793880315;3,797499371;3,801054496;3,804547369;3,807979611;3,811352787;3,814668408;3,817927936;3,821132782;3,82428431;3,827383839;3,830432648;3,833431969;3,836382999;3,839286894;3,842144775;3,844957727;3,8477268;3,850453015;3,853137357;3,855780786;3,858384228;3,860948584;3,863474728;3,865963508
21-07-2014;0,384;0,2118;0,2118;0,2118;0,3983;0,5135;0,6288;0,7441;0,8593;0,9746;1,1346;1,2806;1,4156;1,5126;1,6096;1,7066;1,8036;1,9006;1,9418;1,9830;2,0242;2,0654;2,1066;2,1603;2,2231;2,2894;2,3561;2,4212;2,4838;2,5434;2,5999;2,6531;2,7034;2,750661058;2,795221423;2,837230219;2,876870513;2,91431717;2,949734077;2,983273034;3,015073619;3,045263607;3,073959679;3,10126827;3,127286446;3,152102762;3,175798082;3,198446326;3,220115159;3,240866606;3,260757609;3,279840527;3,298163573;3,315771215;3,332704527;3,349001504;3,364697345;3,3798247;3,3944139;3,408493158;3,422088748;3,435225172;3,447925304;3,460210523;3,472100834;3,483614978;3,494770528;3,505583978;3,516070826;3,52624565;3,536122171;3,545713318;3,555031283;3,564087573;3,572893059;3,581458017;3,589792169;3,597904722;3,605804396;3,613499464;3,620997771;3,628306771;3,635433542;3,642384815;3,649166994;3,655786175;3,662248165;3,668558496;3,674722446;3,68074505;3,686631115;3,692385232;3,698011788;3,703514979;3,708898818;3,714167146;3,719323641;3,724371827;3,72931508;3,734156639;3,73889961;3,743546973;3,748101591;3,752566213;3,756943479;3,76123593;3,765446005;3,769576055;3,773628339;3,777605034;3,781508234;3,785339958;3,789102153;3,792796692;3,796425386;3,799989979;3,803492154;3,806933537;3,810315697;3,81364015;3,81690836;3,820121742;3,823281664;3,826389451;3,829446381;3,832453692;3,835412584;3,838324215;3,84118971;3,844010156;3,846786608;3,849520086;3,852211581;3,854862053;3,857472432;3,860043622;3,862576497;3,86507191
22-07-2014;0,382;0,2358;0,2358;0,2358;0,3862;0,5062;0,6263;0,7463;0,8664;0,9865;1,1435;1,2925;1,4285;1,5251;1,6217;1,7183;1,8149;1,9115;1,9529;1,9943;2,0357;2,0771;2,1185;2,1721;2,2346;2,3006;2,3668;2,4315;2,4937;2,5530;2,6091;2,6621;2,7120;2,759004103;2,803302415;2,845065767;2,884475665;2,921705569;2,956918122;2,990264025;3,021881889;3,051898635;3,080430191;3,107582321;3,133451491;3,158125722;3,181685393;3,20420399;3,225748781;3,24638143;3,266158551;3,285132202;3,303350318;3,320857114;3,33769343;3,353897042;3,369502949;3,384543616;3,3990492;3,413047755;3,426565404;3,439626509;3,452253814;3,464468578;3,476290691;3,487738787;3,498830338;3,509581746;3,52000842;3,530124854;3,539944691;3,549480787;3,558745264;3,567749564;3,576504495;3,585020275;3,593306571;3,601372535;3,609226841;3,616877711;3,624332949;3,631599962;3,638685791;3,645597128;3,65234034;3,658921488;3,665346344;3,671620412;3,677748938;3,683736929;3,689589162;3,695310204;3,700904417;3,706375973;3,71172886;3,7169669;3,722093747;3,727112907;3,732027736;3,736841454;3,74155715;3,746177787;3,750706211;3,755145155;3,759497245;3,763765006;3,767950865;3,772057158;3,776086131;3,780039948;3,783920693;3,787730373;3,791470922;3,795144205;3,79875202;3,802296102;3,805778125;3,809199705;3,812562402;3,815867723;3,819117124;3,822312013;3,825453749;3,828543649;3,831582984;3,834572986;3,837514846;3,840409718;3,843258718;3,846062929;3,848823397;3,85154114;3,85421714;3,856852353;3,859447703;3,86200409;3,864522382;3,867003427
23-07-2014;0,381;0,2376;0,2376;0,2376;0,3843;0,5051;0,6258;0,7466;0,8674;0,9882;1,1452;1,2952;1,4322;1,5292;1,6262;1,7232;1,8202;1,9172;1,9590;2,0008;2,0426;2,0844;2,1262;2,1800;2,2424;2,3082;2,3742;2,4387;2,5007;2,5597;2,6156;2,6684;2,7181;2,764899242;2,809015924;2,850608191;2,889856816;2,926934525;2,962003259;2,995213067;3,02670196;3,056596317;3,085011571;3,112053041;3,137816788;3,162390466;3,185854124;3,208280943;3,229737915;3,250286454;3,269982942;3,288879223;3,30702304;3,324458428;3,341226059;3,357363559;3,372905782;3,387885063;3,402331438;3,416272844;3,429735302;3,442743072;3,455318808;3,467483681;3,479257502;3,490658828;3,501705061;3,512412535;3,522796599;3,532871686;3,542651385;3,552148499;3,5613751;3,570342585;3,579061718;3,587542674;3,595795082;3,603828057;3,611650237;3,619269811;3,62669455;3,633931833;3,64098867;3,647871728;3,654587347;3,661141563;3,667540126;3,673788515;3,679891957;3,685855437;3,691683715;3,697381337;3,702952647;3,708401801;3,713732772;3,718949364;3,724055219;3,729053825;3,733948527;3,738742531;3,743438914;3,748040626;3,752550502;3,756971263;3,761305526;3,765555804;3,769724516;3,773813986;3,777826452;3,781764071;3,785628915;3,789422985;3,793148207;3,796806438;3,800399469;3,803929028;3,807396781;3,810804338;3,814153254;3,817445028;3,820681111;3,823862905;3,826991763;3,830068997;3,833095874;3,836073619;3,839003419;3,841886424;3,844723744;3,847516458;3,850265609;3,852972209;3,855637237;3,858261646;3,860846355;3,863392259;3,865900225;3,868371096
24-07-2014;0,380;0,2581;0,2581;0,2581;0,4058;0,5256;0,6454;0,7651;0,8849;1,0046;1,1646;1,3136;1,4506;1,5476;1,6446;1,7416;1,8386;1,9356;1,9774;2,0192;2,0610;2,1028;2,1446;2,1981;2,2601;2,3254;2,3908;2,4548;2,5162;2,5747;2,6300;2,6823;2,7316;2,777949052;2,821664494;2,862878898;2,901771279;2,93851269;2,973263519;3,006172386;3,037376003;3,066999564;3,095157435;3,12195396;3,147484322;3,171835373;3,195086434;3,217310021;3,23857252;3,25893479;3,278452703;3,297177637;3,315156904;3,33243414;3,349049654;3,36504073;3,380441911;3,395285238;3,409600477;3,423415314;3,436755535;3,449645182;3,462106704;3,474161081;3,485827946;3,497125689;3,508071553;3,518681727;3,528971419;3,538954934;3,548645737;3,558056516;3,567199233;3,576085183;3,584725032;3,593128864;3,60130622;3,609266133;3,617017162;3,624567424;3,631924618;3,639096056;3,646088687;3,652909114;3,659563622;3,666058193;3,672398523;3,678590043;3,684637931;3,690547128;3,696322351;3,701968104;3,707488693;3,712888235;3,718170668;3,72333976;3,728399121;3,733352208;3,738202335;3,74295268;3,747606289;3,752166088;3,756634886;3,76101538;3,765310161;3,769521721;3,773652456;3,77770467;3,78168058;3,785582323;3,789411953;3,793171453;3,796862731;3,800487627;3,804047915;3,807545309;3,81098146;3,814357962;3,817676356;3,820938129;3,824144717;3,827297509;3,830397848;3,833447033;3,836446318;3,839396918;3,84230001;3,845156732;3,847968186;3,850735439;3,853459526;3,856141449;3,858782179;3,861382659;3,8639438;3,866466491;3,868951588;3,871399928
25-07-2014;0,379;0,2486;0,2486;0,2486;0,4114;0,5295;0,6476;0,7657;0,8838;1,0019;1,1609;1,3129;1,4489;1,5455;1,6421;1,7387;1,8353;1,9319;1,9739;2,0159;2,0579;2,0999;2,1419;2,1956;2,2577;2,3230;2,3885;2,4525;2,5140;2,5725;2,6280;2,6803;2,7296;2,776059139;2,819828268;2,861094266;2,900036076;2,936824737;2,971620667;3,004572549;3,035817173;3,065479828;3,093674977;3,120507066;3,146071375;3,170454853;3,193736909;3,215990149;3,237281039;3,257670512;3,277214512;3,295964483;3,313967797;3,331268148;3,347905897;3,363918377;3,379340175;3,394203377;3,408537787;3,422371128;3,435729218;3,448636135;3,461114355;3,473184886;3,484867387;3,496180273;3,507140812;3,517765211;3,5280687;3,538065602;3,547769402;3,557192802;3,566347783;3,575245653;3,583897093;3,592312201;3,600500529;3,608471123;3,616232554;3,623792949;3,631160018;3,638341083;3,6453431;3,652172684;3,658836126;3,665339416;3,67168826;3,677888094;3,683944104;3,689861237;3,695644216;3,701297552;3,706825557;3,712232352;3,71752188;3,722697917;3,727764075;3,732723817;3,73758046;3,742337188;3,74699705;3,751562977;3,75603778;3,760424161;3,764724714;3,768941935;3,773078221;3,777135882;3,781117136;3,785024124;3,788858903;3,792623456;3,796319696;3,799949466;3,803514541;3,807016637;3,810457408;3,81383845;3,817161306;3,820427465;3,823638365;3,826795397;3,829899906;3,832953191;3,83595651;3,838911079;3,841818075;3,84467864;3,847493875;3,85026485;3,852992602;3,855678132;3,858322415;3,860926392;3,863490979;3,866017063;3,868505504;3,870957138
28-07-2014;0,385;0,2321;0,2321;0,2321;0,4042;0,5215;0,6389;0,7562;0,8735;0,9908;1,1458;1,2928;1,4258;1,5198;1,6138;1,7078;1,8018;1,8958;1,9366;1,9774;2,0182;2,0590;2,0998;2,1534;2,2162;2,2826;2,3495;2,4148;2,4776;2,5375;2,5941;2,6476;2,6980;2,745453408;2,790174621;2,832334824;2,872117767;2,909698987;2,945243012;2,97890223;3,010816759;3,041114861;3,06991366;3,097319989;3,123431271;3,148336389;3,1721165;3,194845794;3,216592178;3,237417901;3,257380111;3,276531352;3,29492001;3,312590712;3,329584678;3,345940039;3,361692117;3,376873681;3,391515168;3,405644893;3,419289223;3,432472747;3,445218419;3,457547697;3,469480655;3,481036102;3,492231673;3,50308392;3,513608398;3,523819736;3,533731704;3,543357276;3,552708689;3,561797492;3,570634592;3,579230303;3,587594383;3,595736069;3,603664115;3,611386821;3,618912063;3,626247318;3,633399692;3,640375939;3,647182487;3,653825453;3,660310663;3,666643672;3,672829774;3,678874025;3,684781246;3,690556046;3,696202828;3,701725803;3,707128997;3,712416267;3,717591302;3,722657639;3,727618667;3,732477636;3,737237663;3,74190174;3,746472739;3,750953418;3,755346429;3,759654319;3,763879539;3,768024446;3,772091308;3,776082309;3,779999551;3,783845061;3,787620792;3,791328625;3,794970376;3,798547795;3,802062573;3,80551634;3,808910671;3,812247088;3,815527059;3,818752007;3,821923303;3,825042275;3,828110208;3,831128344;3,834097886;3,837019999;3,839895809;3,842726408;3,845512855;3,848256174;3,850957359;3,853617373;3,85623715;3,858817597;3,861359593;3,86386399
29-07-2014;0,389;0,2160;0,2160;0,2160;0,3914;0,5061;0,6208;0,7354;0,8501;0,9648;1,1168;1,2588;1,3908;1,4826;1,5744;1,6662;1,7580;1,8498;1,8900;1,9302;1,9704;2,0106;2,0508;2,1047;2,1685;2,2364;2,3047;2,3716;2,4360;2,4972;2,5553;2,6101;2,6617;2,710309866;2,756115285;2,799295635;2,840039656;2,878527607;2,914928376;2,949398329;2,982081188;3,013108467;3,042600229;3,070665957;3,097405475;3,122909837;3,147262176;3,170538476;3,192808285;3,21413535;3,234578189;3,254190609;3,273022156;3,291118523;3,30852192;3,325271387;3,341403093;3,35695059;3,371945044;3,386415446;3,400388796;3,413890269;3,426943371;3,439570071;3,451790927;3,463625196;3,475090935;3,486205095;3,496983602;3,507441436;3,517592697;3,527450672;3,537027889;3,546336174;3,555386698;3,564190021;3,572756135;3,5810945;3,589214079;3,597123372;3,604830443;3,61234295;3,61966817;3,626813018;3,633784077;3,64058761;3,647229585;3,65371569;3,660051346;3,66624173;3,67229178;3,678206215;3,683989544;3,689646079;3,695179945;3,700595089;3,70589529;3,711084171;3,716165202;3,721141711;3,72601689;3,730793802;3,73547539;3,740064478;3,744563781;3,748975908;3,753303369;3,757548578;3,761713857;3,765801443;3,76981349;3,773752071;3,777619188;3,781416767;3,785146668;3,788810683;3,792410543;3,795947919;3,799424422;3,802841612;3,806200993;3,80950402;3,812752099;3,815946589;3,819088807;3,822180025;3,825221474;3,828214347;3,831159798;3,834058946;3,836912874;3,839722631;3,842489236;3,845213674;3,847896903;3,850539851;3,853143417;3,855708476
